m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,84.0,kos,0.207
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,84.0,kos,0.27
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,84.0,kos,0.403
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,85.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,85.0,kos,0.001
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,85.0,kos,0.018
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,85.0,kos,0.079
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,85.0,kos,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,85.0,kos,0.199
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,85.0,kos,0.296
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,85.0,kos,0.4
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,86.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,86.0,kos,0.009
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,86.0,kos,0.032
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,86.0,kos,0.056
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,86.0,kos,0.097
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,86.0,kos,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,86.0,kos,0.338
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,86.0,kos,0.443
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,87.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,87.0,kos,0.012
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,87.0,kos,0.03
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,87.0,kos,0.072
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,87.0,kos,0.12
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,87.0,kos,0.182
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,87.0,kos,0.335
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,87.0,kos,0.357
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,88.0,kos,0.004
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,88.0,kos,0.011
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,88.0,kos,0.018
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,88.0,kos,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,88.0,kos,0.111
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,88.0,kos,0.163
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,88.0,kos,0.318
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,88.0,kos,0.421
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,89.0,kos,0.001
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,89.0,kos,0.012
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,89.0,kos,0.019
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,89.0,kos,0.059
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,89.0,kos,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,89.0,kos,0.164
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,89.0,kos,0.308
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,89.0,kos,0.416
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,90.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,90.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,90.0,kos,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,90.0,kos,0.044
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,90.0,kos,0.086
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,90.0,kos,0.177
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,90.0,kos,0.306
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,90.0,kos,0.361
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,91.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,91.0,kos,0.015
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,91.0,kos,0.016
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,91.0,kos,0.063
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,91.0,kos,0.078
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,91.0,kos,0.22
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,91.0,kos,0.278
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,91.0,kos,0.386
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,92.0,kos,0.001
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,92.0,kos,0.015
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,92.0,kos,0.025
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,92.0,kos,0.052
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,92.0,kos,0.077
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,92.0,kos,0.189
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,92.0,kos,0.313
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,92.0,kos,0.409
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,93.0,kos,0.003
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,93.0,kos,0.009
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,93.0,kos,0.018
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,93.0,kos,0.036
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,93.0,kos,0.095
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,93.0,kos,0.232
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,93.0,kos,0.299
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,93.0,kos,0.356
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,94.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,94.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,94.0,kos,0.029
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,94.0,kos,0.04
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,94.0,kos,0.083
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,94.0,kos,0.227
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,94.0,kos,0.272
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,94.0,kos,0.413
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,95.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,95.0,kos,0.012
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,95.0,kos,0.035
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,95.0,kos,0.056
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,95.0,kos,0.104
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,95.0,kos,0.185
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,95.0,kos,0.315
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,95.0,kos,0.395
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,96.0,kos,0.005
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,96.0,kos,0.007
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,96.0,kos,0.024
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,96.0,kos,0.05
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,96.0,kos,0.099
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,96.0,kos,0.176
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,96.0,kos,0.298
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,96.0,kos,0.379
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,97.0,kos,0.002
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,97.0,kos,0.004
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,97.0,kos,0.03
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,97.0,kos,0.058
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,97.0,kos,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,97.0,kos,0.225
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,97.0,kos,0.303
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,97.0,kos,0.366
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,98.0,kos,0.001
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,98.0,kos,0.009
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,98.0,kos,0.024
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,98.0,kos,0.058
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,98.0,kos,0.115
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,98.0,kos,0.175
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,98.0,kos,0.295
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,98.0,kos,0.384
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,99.0,kos,0.0
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,99.0,kos,0.008
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,99.0,kos,0.026
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,99.0,kos,0.05
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,99.0,kos,0.122
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,99.0,kos,0.207
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,99.0,kos,0.267
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,99.0,kos,0.364
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,0.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,0.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,0.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,0.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,0.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,0.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,0.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,0.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,1.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,1.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,1.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,1.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,1.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,1.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,1.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,1.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,2.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,2.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,2.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,2.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,2.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,2.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,2.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,2.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,3.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,3.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,3.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,3.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,3.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,3.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,3.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,3.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,4.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,4.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,4.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,4.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,4.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,4.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,4.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,4.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,5.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,5.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,5.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,5.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,5.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,5.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,5.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,5.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,6.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,6.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,6.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,6.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,6.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,6.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,6.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,6.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,7.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,7.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,7.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,7.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,7.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,7.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,7.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,7.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,8.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,8.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,8.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,8.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,8.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,8.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,8.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,8.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,9.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,9.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,9.0,majority_vote,0.131
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,9.0,majority_vote,0.171
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,9.0,majority_vote,0.188
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,9.0,majority_vote,0.246
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,9.0,majority_vote,0.286
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,9.0,majority_vote,0.33
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,10.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,10.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,10.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,10.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,10.0,majority_vote,0.125
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,10.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,10.0,majority_vote,0.248
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,10.0,majority_vote,0.287
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,11.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,11.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,11.0,majority_vote,0.094
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,11.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,11.0,majority_vote,0.155
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,11.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,11.0,majority_vote,0.273
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,11.0,majority_vote,0.293
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,12.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,12.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,12.0,majority_vote,0.088
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,12.0,majority_vote,0.129
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,12.0,majority_vote,0.155
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,12.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,12.0,majority_vote,0.259
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,12.0,majority_vote,0.321
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,13.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,13.0,majority_vote,0.073
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,13.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,13.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,13.0,majority_vote,0.155
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,13.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,13.0,majority_vote,0.248
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,13.0,majority_vote,0.306
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,14.0,majority_vote,0.055
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,14.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,14.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,14.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,14.0,majority_vote,0.167
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,14.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,14.0,majority_vote,0.248
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,14.0,majority_vote,0.293
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,15.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,15.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,15.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,15.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,15.0,majority_vote,0.167
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,15.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,15.0,majority_vote,0.252
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,15.0,majority_vote,0.293
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,16.0,majority_vote,0.057
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,16.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,16.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,16.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,16.0,majority_vote,0.167
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,16.0,majority_vote,0.205
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,16.0,majority_vote,0.273
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,16.0,majority_vote,0.321
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,17.0,majority_vote,0.04
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,17.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,17.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,17.0,majority_vote,0.124
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,17.0,majority_vote,0.125
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,17.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,17.0,majority_vote,0.259
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,17.0,majority_vote,0.293
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,18.0,majority_vote,0.057
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,18.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,18.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,18.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,18.0,majority_vote,0.155
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,18.0,majority_vote,0.204
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,18.0,majority_vote,0.273
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,18.0,majority_vote,0.308
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,19.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,19.0,majority_vote,0.071
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,19.0,majority_vote,0.108
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,19.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,19.0,majority_vote,0.155
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,19.0,majority_vote,0.21
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,19.0,majority_vote,0.252
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,19.0,majority_vote,0.287
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,20.0,majority_vote,0.057
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,20.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,20.0,majority_vote,0.106
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,20.0,majority_vote,0.142
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,20.0,majority_vote,0.158
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,20.0,majority_vote,0.19
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,20.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,20.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,21.0,majority_vote,0.066
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,21.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,21.0,majority_vote,0.119
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,21.0,majority_vote,0.142
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,21.0,majority_vote,0.139
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,21.0,majority_vote,0.19
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,21.0,majority_vote,0.247
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,21.0,majority_vote,0.289
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,22.0,majority_vote,0.066
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,22.0,majority_vote,0.081
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,22.0,majority_vote,0.119
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,22.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,22.0,majority_vote,0.172
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,22.0,majority_vote,0.192
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,22.0,majority_vote,0.234
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,22.0,majority_vote,0.276
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,23.0,majority_vote,0.064
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,23.0,majority_vote,0.089
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,23.0,majority_vote,0.119
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,23.0,majority_vote,0.151
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,23.0,majority_vote,0.139
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,23.0,majority_vote,0.211
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,23.0,majority_vote,0.228
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,23.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,24.0,majority_vote,0.051
1000.0,1000.0,25.0,25.0,0.3,50.0,2.5,24.0,majority_vote,0.074
1000.0,1000.0,25.0,25.0,0.3,50.0,5.0,24.0,majority_vote,0.079
1000.0,1000.0,25.0,25.0,0.3,50.0,7.5,24.0,majority_vote,0.12
1000.0,1000.0,25.0,25.0,0.3,50.0,10.0,24.0,majority_vote,0.172
1000.0,1000.0,25.0,25.0,0.3,50.0,15.0,24.0,majority_vote,0.197
1000.0,1000.0,25.0,25.0,0.3,50.0,20.0,24.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.3,50.0,25.0,24.0,majority_vote,0.289
1000.0,1000.0,25.0,25.0,0.3,50.0,1e-06,25.0,majority_vote,0.069
