m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,49.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,49.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,49.0,majority_vote,0.036
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,49.0,majority_vote,0.021
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,50.0,majority_vote,0.51
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,50.0,majority_vote,0.452
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,50.0,majority_vote,0.393
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,50.0,majority_vote,0.338
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,50.0,majority_vote,0.274
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,50.0,majority_vote,0.209
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,50.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,50.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,50.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,50.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,50.0,majority_vote,0.036
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,50.0,majority_vote,0.021
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,51.0,majority_vote,0.51
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,51.0,majority_vote,0.452
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,51.0,majority_vote,0.393
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,51.0,majority_vote,0.338
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,51.0,majority_vote,0.274
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,51.0,majority_vote,0.209
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,51.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,51.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,51.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,51.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,51.0,majority_vote,0.036
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,51.0,majority_vote,0.021
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,52.0,majority_vote,0.51
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,52.0,majority_vote,0.452
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,52.0,majority_vote,0.393
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,52.0,majority_vote,0.338
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,52.0,majority_vote,0.274
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,52.0,majority_vote,0.209
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,52.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,52.0,majority_vote,0.112
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,52.0,majority_vote,0.085
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,52.0,majority_vote,0.05
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,52.0,majority_vote,0.036
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,52.0,majority_vote,0.021
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,53.0,majority_vote,0.51
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,53.0,majority_vote,0.452
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,53.0,majority_vote,0.393
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,53.0,majority_vote,0.338
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,53.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,53.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,53.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,53.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,53.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,53.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,53.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,53.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,54.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,54.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,54.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,54.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,54.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,54.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,54.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,54.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,54.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,54.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,54.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,54.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,55.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,55.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,55.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,55.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,55.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,55.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,55.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,55.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,55.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,55.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,55.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,55.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,56.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,56.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,56.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,56.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,56.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,56.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,56.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,56.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,56.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,56.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,56.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,56.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,57.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,57.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,57.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,57.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,57.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,57.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,57.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,57.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,57.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,57.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,57.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,57.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,58.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,58.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,58.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,58.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,58.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,58.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,58.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,58.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,58.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,58.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,58.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,58.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,59.0,majority_vote,0.475
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,59.0,majority_vote,0.411
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,59.0,majority_vote,0.323
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,59.0,majority_vote,0.268
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,59.0,majority_vote,0.224
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,59.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,59.0,majority_vote,0.126
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,59.0,majority_vote,0.091
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,59.0,majority_vote,0.063
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,59.0,majority_vote,0.035
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,59.0,majority_vote,0.024
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,59.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,60.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,60.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,60.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,60.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,60.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,60.0,majority_vote,0.17
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,60.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,60.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,60.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,60.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,60.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,60.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,61.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,61.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,61.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,61.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,61.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,61.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,61.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,61.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,61.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,61.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,61.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,61.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,62.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,62.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,62.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,62.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,62.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,62.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,62.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,62.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,62.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,62.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,62.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,62.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,63.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,63.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,63.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,63.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,63.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,63.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,63.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,63.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,63.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,63.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,63.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,63.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,64.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,64.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,64.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,64.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,64.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,64.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,64.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,64.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,64.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,64.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,64.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,64.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,65.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,65.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,65.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,65.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,65.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,65.0,majority_vote,0.154
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,65.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,65.0,majority_vote,0.076
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,65.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,65.0,majority_vote,0.028
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,65.0,majority_vote,0.016
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,65.0,majority_vote,0.009
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,66.0,majority_vote,0.489
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,66.0,majority_vote,0.435
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,66.0,majority_vote,0.358
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,66.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,66.0,majority_vote,0.206
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,66.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,66.0,majority_vote,0.117
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,66.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,66.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,66.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,66.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,66.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,67.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,67.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,67.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,67.0,majority_vote,0.264
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,67.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,67.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,67.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,67.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,67.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,67.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,67.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,67.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,68.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,68.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,68.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,68.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,68.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,68.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,68.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,68.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,68.0,majority_vote,0.048
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,68.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,68.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,68.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,69.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,69.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,69.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,69.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,69.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,69.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,69.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,69.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,69.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,69.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,69.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,69.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,70.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,70.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,70.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,70.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,70.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,70.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,70.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,70.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,70.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,70.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,70.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,70.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,71.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,71.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,71.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,71.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,71.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,71.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,71.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,71.0,majority_vote,0.107
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,71.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,71.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,71.0,majority_vote,0.034
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,71.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,72.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,72.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,72.0,majority_vote,0.365
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,72.0,majority_vote,0.297
1000.0,1000.0,25.0,25.0,0.1460909090909091,50.0,1e-06,72.0,majority_vote,0.24
1000.0,1000.0,25.0,25.0,0.1823636363636364,50.0,1e-06,72.0,majority_vote,0.2
1000.0,1000.0,25.0,25.0,0.21863636363636366,50.0,1e-06,72.0,majority_vote,0.148
1000.0,1000.0,25.0,25.0,0.2549090909090909,50.0,1e-06,72.0,majority_vote,0.084
1000.0,1000.0,25.0,25.0,0.2911818181818182,50.0,1e-06,72.0,majority_vote,0.07
1000.0,1000.0,25.0,25.0,0.3274545454545455,50.0,1e-06,72.0,majority_vote,0.053
1000.0,1000.0,25.0,25.0,0.3637272727272728,50.0,1e-06,72.0,majority_vote,0.025
1000.0,1000.0,25.0,25.0,0.4,50.0,1e-06,72.0,majority_vote,0.019
1000.0,1000.0,25.0,25.0,0.001,50.0,1e-06,73.0,majority_vote,0.498
1000.0,1000.0,25.0,25.0,0.03727272727272728,50.0,1e-06,73.0,majority_vote,0.451
1000.0,1000.0,25.0,25.0,0.07354545454545455,50.0,1e-06,73.0,majority_vote,0.351
1000.0,1000.0,25.0,25.0,0.10981818181818183,50.0,1e-06,73.0,majority_vote,0.286
