m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,8.0,kos,0.05325
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,8.0,kos,0.1111111111111111
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,8.0,kos,0.072
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,8.0,kos,0.031
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,8.0,kos,0.02375
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,9.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,9.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,9.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,9.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,9.0,kos,0.47619047619047616
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,9.0,kos,0.444
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,9.0,kos,0.396
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,9.0,kos,0.4075
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,9.0,kos,0.15873015873015872
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,9.0,kos,0.32
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,9.0,kos,0.28
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,9.0,kos,0.30225
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,9.0,kos,0.2222222222222222
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,9.0,kos,0.212
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,9.0,kos,0.262
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,9.0,kos,0.2425
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,9.0,kos,0.4126984126984127
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,9.0,kos,0.184
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,9.0,kos,0.214
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,9.0,kos,0.2215
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,9.0,kos,0.23809523809523808
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,9.0,kos,0.144
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,9.0,kos,0.126
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,9.0,kos,0.1185
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,9.0,kos,0.06349206349206349
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,9.0,kos,0.092
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,9.0,kos,0.074
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,9.0,kos,0.077
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,9.0,kos,0.047619047619047616
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,9.0,kos,0.02
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,9.0,kos,0.05
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,9.0,kos,0.04525
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,9.0,kos,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,9.0,kos,0.06
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,9.0,kos,0.015
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,9.0,kos,0.03425
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,10.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,10.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,10.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,10.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,10.0,kos,0.38095238095238093
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,10.0,kos,0.352
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,10.0,kos,0.408
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,10.0,kos,0.39175
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,10.0,kos,0.31746031746031744
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,10.0,kos,0.28
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,10.0,kos,0.301
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,10.0,kos,0.32175
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,10.0,kos,0.31746031746031744
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,10.0,kos,0.296
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,10.0,kos,0.221
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,10.0,kos,0.22475
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,10.0,kos,0.06349206349206349
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,10.0,kos,0.304
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,10.0,kos,0.217
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,10.0,kos,0.21475
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,10.0,kos,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,10.0,kos,0.148
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,10.0,kos,0.138
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,10.0,kos,0.13775
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,10.0,kos,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,10.0,kos,0.14
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,10.0,kos,0.112
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,10.0,kos,0.0915
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,10.0,kos,0.031746031746031744
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,10.0,kos,0.032
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,10.0,kos,0.046
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,10.0,kos,0.04575
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,10.0,kos,0.031746031746031744
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,10.0,kos,0.056
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,10.0,kos,0.022
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,10.0,kos,0.0275
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,11.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,11.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,11.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,11.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,11.0,kos,0.3492063492063492
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,11.0,kos,0.436
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,11.0,kos,0.413
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,11.0,kos,0.40625
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,11.0,kos,0.2698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,11.0,kos,0.352
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,11.0,kos,0.308
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,11.0,kos,0.3015
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,11.0,kos,0.25396825396825395
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,11.0,kos,0.212
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,11.0,kos,0.283
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,11.0,kos,0.2825
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,11.0,kos,0.19047619047619047
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,11.0,kos,0.248
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,11.0,kos,0.208
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,11.0,kos,0.20125
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,11.0,kos,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,11.0,kos,0.208
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,11.0,kos,0.123
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,11.0,kos,0.12825
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,11.0,kos,0.047619047619047616
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,11.0,kos,0.128
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,11.0,kos,0.104
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,11.0,kos,0.077
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,11.0,kos,0.06349206349206349
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,11.0,kos,0.04
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,11.0,kos,0.044
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,11.0,kos,0.04225
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,11.0,kos,0.0
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,11.0,kos,0.004
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,11.0,kos,0.035
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,11.0,kos,0.0255
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,12.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,12.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,12.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,12.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,12.0,kos,0.2698412698412698
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,12.0,kos,0.396
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,12.0,kos,0.411
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,12.0,kos,0.4195
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,12.0,kos,0.3492063492063492
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,12.0,kos,0.252
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,12.0,kos,0.332
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,12.0,kos,0.328
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,12.0,kos,0.4444444444444444
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,12.0,kos,0.204
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,12.0,kos,0.214
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,12.0,kos,0.237
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,12.0,kos,0.23809523809523808
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,12.0,kos,0.288
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,12.0,kos,0.21
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,12.0,kos,0.19875
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,12.0,kos,0.047619047619047616
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,12.0,kos,0.144
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,12.0,kos,0.131
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,12.0,kos,0.126
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,12.0,kos,0.0
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,12.0,kos,0.064
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,12.0,kos,0.09
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,12.0,kos,0.07925
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,12.0,kos,0.07936507936507936
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,12.0,kos,0.04
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,12.0,kos,0.045
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,12.0,kos,0.0405
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,12.0,kos,0.06349206349206349
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,12.0,kos,0.068
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,12.0,kos,0.017
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,12.0,kos,0.0305
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,13.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,13.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,13.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,13.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,13.0,kos,0.5714285714285714
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,13.0,kos,0.38
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,13.0,kos,0.417
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,13.0,kos,0.4305
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,13.0,kos,0.4126984126984127
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,13.0,kos,0.296
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,13.0,kos,0.302
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,13.0,kos,0.30725
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,13.0,kos,0.30158730158730157
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,13.0,kos,0.284
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,13.0,kos,0.244
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,13.0,kos,0.23125
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,13.0,kos,0.14285714285714285
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,13.0,kos,0.164
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,13.0,kos,0.258
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,13.0,kos,0.19525
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,13.0,kos,0.14285714285714285
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,13.0,kos,0.168
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,13.0,kos,0.148
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,13.0,kos,0.115
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,13.0,kos,0.1111111111111111
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,13.0,kos,0.148
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,13.0,kos,0.078
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,13.0,kos,0.08025
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,13.0,kos,0.07936507936507936
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,13.0,kos,0.088
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,13.0,kos,0.027
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,13.0,kos,0.05175
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,13.0,kos,0.031746031746031744
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,13.0,kos,0.044
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,13.0,kos,0.026
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,13.0,kos,0.02575
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,14.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,14.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,14.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,14.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,14.0,kos,0.3968253968253968
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,14.0,kos,0.412
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,14.0,kos,0.391
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,14.0,kos,0.41675
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,14.0,kos,0.12698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,14.0,kos,0.316
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,14.0,kos,0.274
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,14.0,kos,0.29825
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,14.0,kos,0.20634920634920634
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,14.0,kos,0.16
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,14.0,kos,0.241
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,14.0,kos,0.266
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,14.0,kos,0.15873015873015872
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,14.0,kos,0.204
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,14.0,kos,0.198
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,14.0,kos,0.19475
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,14.0,kos,0.1746031746031746
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,14.0,kos,0.204
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,14.0,kos,0.125
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,14.0,kos,0.14025
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,14.0,kos,0.15873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,14.0,kos,0.084
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,14.0,kos,0.095
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,14.0,kos,0.0715
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,14.0,kos,0.06349206349206349
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,14.0,kos,0.056
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,14.0,kos,0.037
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,14.0,kos,0.04375
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,14.0,kos,0.15873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,14.0,kos,0.016
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,14.0,kos,0.025
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,14.0,kos,0.0215
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,15.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,15.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,15.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,15.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,15.0,kos,0.5079365079365079
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,15.0,kos,0.396
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,15.0,kos,0.412
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,15.0,kos,0.42425
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,15.0,kos,0.23809523809523808
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,15.0,kos,0.308
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,15.0,kos,0.335
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,15.0,kos,0.317
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,15.0,kos,0.23809523809523808
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,15.0,kos,0.276
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,15.0,kos,0.265
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,15.0,kos,0.2635
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,15.0,kos,0.25396825396825395
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,15.0,kos,0.228
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,15.0,kos,0.292
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,15.0,kos,0.19775
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,15.0,kos,0.09523809523809523
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,15.0,kos,0.124
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,15.0,kos,0.135
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,15.0,kos,0.129
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,15.0,kos,0.06349206349206349
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,15.0,kos,0.088
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,15.0,kos,0.073
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,15.0,kos,0.07425
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,15.0,kos,0.0
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,15.0,kos,0.04
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,15.0,kos,0.036
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,15.0,kos,0.0475
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,15.0,kos,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,15.0,kos,0.032
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,15.0,kos,0.037
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,15.0,kos,0.0265
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,16.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,16.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,16.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,16.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,16.0,kos,0.36507936507936506
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,16.0,kos,0.388
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,16.0,kos,0.417
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,16.0,kos,0.42425
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,16.0,kos,0.1746031746031746
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,16.0,kos,0.312
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,16.0,kos,0.31
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,16.0,kos,0.29775
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,16.0,kos,0.15873015873015872
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,16.0,kos,0.256
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,16.0,kos,0.245
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,16.0,kos,0.2435
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,16.0,kos,0.1746031746031746
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,16.0,kos,0.132
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,16.0,kos,0.181
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,16.0,kos,0.20625
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,16.0,kos,0.07936507936507936
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,16.0,kos,0.172
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,16.0,kos,0.124
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,16.0,kos,0.15775
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,16.0,kos,0.12698412698412698
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,16.0,kos,0.156
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,16.0,kos,0.082
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,16.0,kos,0.08975
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,16.0,kos,0.015873015873015872
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,16.0,kos,0.052
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,16.0,kos,0.077
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,16.0,kos,0.058
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,16.0,kos,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,16.0,kos,0.008
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,16.0,kos,0.032
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,16.0,kos,0.0185
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,17.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,17.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,17.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,17.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,17.0,kos,0.3492063492063492
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,17.0,kos,0.436
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,17.0,kos,0.447
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,17.0,kos,0.415
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,17.0,kos,0.36507936507936506
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,17.0,kos,0.344
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,17.0,kos,0.289
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,17.0,kos,0.299
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,17.0,kos,0.07936507936507936
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,17.0,kos,0.22
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,17.0,kos,0.253
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,17.0,kos,0.263
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,17.0,kos,0.15873015873015872
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,17.0,kos,0.128
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,17.0,kos,0.157
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,17.0,kos,0.196
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,17.0,kos,0.1111111111111111
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,17.0,kos,0.076
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,17.0,kos,0.125
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,17.0,kos,0.13775
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,17.0,kos,0.047619047619047616
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,17.0,kos,0.044
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,17.0,kos,0.08
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,17.0,kos,0.0935
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,17.0,kos,0.047619047619047616
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,17.0,kos,0.076
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,17.0,kos,0.036
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,17.0,kos,0.05525
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,17.0,kos,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,17.0,kos,0.012
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,17.0,kos,0.026
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,17.0,kos,0.02575
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,18.0,kos,1.0
